Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
repurposed_variable,config.c,991,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_unset_usage, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_unset_usage,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,config.c,1022,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_rename_section_usage, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_rename_section_usage,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,config.c,1051,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_remove_section_usage, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_remove_section_usage,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,config.c,1111,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_edit_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, opts, builtin_config_edit_usage, 0);"
repurposed_variable,config.c,1178,+,+,"argc = parse_options(argc, argv, prefix, opts, builtin_config_usage, PARSE_OPT_STOP_AT_NON_OPTION)",2,"	argc = parse_options(argc, argv, prefix, opts,
			     builtin_config_usage,
			     PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,config.c,1184,-,+,,3,"		value = """";"
repurposed_variable,config.c,1276,-,+,,3,"		string = string + strspn(string, "", \t\n\r"");"
repurposed_variable,config.c,1286,-,+,,4,			string++;
repurposed_variable,config.c,1315,-,+,,3,		string = ep;
repurposed_variable,config.c,1417,+,+,"argc = parse_options(argc, argv, prefix, subcommand_opts, builtin_config_usage, PARSE_OPT_SUBCOMMAND_OPTIONAL | PARSE_OPT_KEEP_ARGV0 | PARSE_OPT_KEEP_UNKNOWN_OPT)",2,"	argc = parse_options(argc, argv, prefix, subcommand_opts, builtin_config_usage,
			     PARSE_OPT_SUBCOMMAND_OPTIONAL|PARSE_OPT_KEEP_ARGV0|PARSE_OPT_KEEP_UNKNOWN_OPT);"
repurposed_variable,config.c,1420,+,-,"argc = parse_options(argc, argv, prefix, subcommand_opts, builtin_config_usage, PARSE_OPT_SUBCOMMAND_OPTIONAL | PARSE_OPT_KEEP_UNKNOWN_OPT)",,
repurposed_variable,config.c,2122,+,-,fn = git_config_include,,
repurposed_variable,config.c,2133,+,+,fn = git_config_include,3,		fn = git_config_include;
repurposed_variable,config.c,2134,-,+,,3,		data = &inc;
repurposed_variable,config.c,3298,-,+,,3,"		config_filename = filename_buf = git_pathdup(""config"");"
repurposed_variable,config.c,3347,-,+,,5,				value_pattern++;
repurposed_variable,config.c,3615,-,+,,32,	for (; *name && *name != '.'; name++)
repurposed_variable,config.c,3647,-,+,,3,"		config_filename = filename_buf = git_pathdup(""config"");"
repurposed_variable,connect.c,222,-,+,,14,	for (; ref; ref = ref->next) {
repurposed_variable,connect.c,610,-,+,,3,		feature_list += *offset;
repurposed_variable,connect.c,642,-,+,,3,		feature_list = found + 1;
repurposed_variable,connected.c,36,-,+,,3,		opt = &defaults;
repurposed_variable,convert.c,569,-,+,,23,			unsigned char c = *src++;
repurposed_variable,convert.c,572,+,+,--len,12,		} while (--len);
repurposed_variable,convert.c,575,-,+,,23,			unsigned char c = *src++;
repurposed_variable,convert.c,578,+,+,--len,12,		} while (--len);
repurposed_variable,convert.c,612,+,+,len -= nl + 1 - src,3,		len -= nl + 1 - src;
repurposed_variable,convert.c,613,-,+,,3,		src  = nl + 1;
repurposed_variable,convert.c,1075,-,+,,9,		ch = *cp++;
repurposed_variable,convert.c,1076,+,+,size--,3,		size--;
repurposed_variable,convert.c,1084,-,+,,3,		cp += 3;
repurposed_variable,convert.c,1085,+,+,size -= 3,3,		size -= 3;
repurposed_variable,convert.c,1095,-,+,,10,			ch = *cp++;
repurposed_variable,convert.c,1096,+,+,size--,4,			size--;
repurposed_variable,convert.c,1129,+,+,len -= dollar + 1 - src,3,		len -= dollar + 1 - src;
repurposed_variable,convert.c,1130,-,+,,3,		src  = dollar + 1;
repurposed_variable,convert.c,1143,+,+,len -= dollar + 1 - src,4,			len -= dollar + 1 - src;
repurposed_variable,convert.c,1144,-,+,,4,			src  = dollar + 1;
repurposed_variable,convert.c,1178,+,+,len -= dollar + 1 - src,3,		len -= dollar + 1 - src;
repurposed_variable,convert.c,1179,-,+,,3,		src  = dollar + 1;
repurposed_variable,convert.c,1187,-,+,,4,			src += 3;
repurposed_variable,convert.c,1188,+,+,len -= 3,4,			len -= 3;
repurposed_variable,convert.c,1217,+,+,len -= dollar + 1 - src,4,			len -= dollar + 1 - src;
repurposed_variable,convert.c,1218,-,+,,4,			src  = dollar + 1;
repurposed_variable,convert.c,1426,-,+,,3,		src = dst->buf;
repurposed_variable,convert.c,1427,+,+,len = dst->len,3,		len = dst->len;
repurposed_variable,convert.c,1432,-,+,,3,		src = dst->buf;
repurposed_variable,convert.c,1433,+,+,len = dst->len,3,		len = dst->len;
repurposed_variable,convert.c,1439,-,+,,4,			src = dst->buf;
repurposed_variable,convert.c,1440,+,+,len = dst->len,4,			len = dst->len;
repurposed_variable,convert.c,1474,-,+,,3,		src = dst->buf;
repurposed_variable,convert.c,1475,+,+,len = dst->len,3,		len = dst->len;
repurposed_variable,convert.c,1485,-,+,,4,			src = dst->buf;
repurposed_variable,convert.c,1486,+,+,len = dst->len,4,			len = dst->len;
repurposed_variable,convert.c,1492,-,+,,3,		src = dst->buf;
repurposed_variable,convert.c,1493,+,+,len = dst->len,3,		len = dst->len;
repurposed_variable,convert.c,1533,-,+,,3,		src = dst->buf;
repurposed_variable,convert.c,1534,+,+,len = dst->len,3,		len = dst->len;
repurposed_variable,convert.c,1758,-,+,,4,			input += fed;
repurposed_variable,convert.c,1883,-,+,,10,		ch = *(input++);
repurposed_variable,copy.c,40,+,+,mode = (mode & 0111) ? 0777 : 0666,2,	mode = (mode & 0111) ? 0777 : 0666;
repurposed_variable,count-objects.c,110,+,+,"argc = parse_options(argc, argv, prefix, opts, count_objects_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, opts, count_objects_usage, 0);"
repurposed_variable,credential-cache--daemon.c,308,+,+,"argc = parse_options(argc, argv, prefix, options, usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, usage, 0);"
repurposed_variable,credential-cache.c,155,+,+,"argc = parse_options(argc, argv, prefix, options, usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, usage, 0);"
repurposed_variable,credential-store.c,191,+,+,"argc = parse_options(argc, (const char**)argv, prefix, options, usage, 0)",2,"	argc = parse_options(argc, (const char **)argv, prefix, options, usage, 0);"
repurposed_variable,csum-file.c,133,+,+,count -= nr,3,		count -= nr;
repurposed_variable,csum-file.c,134,-,+,,3,		buf = (char *) buf + nr;
repurposed_variable,csum-file.h,74,+,+,data = htonl(data),2,	data = htonl(data);
repurposed_variable,csum-file.h,80,+,+,data = htonll(data),2,	data = htonll(data);
repurposed_variable,daemon.c,299,-,+,,3,"		msg = ""access denied or repository not exported"";"
repurposed_variable,daemon.c,559,-,+,,14,	for (; *in; in++) {
repurposed_variable,daemon.c,611,-,+,,4,			extra_args = val + vallen;
repurposed_variable,daemon.c,627,-,+,,2,"	extra_args = parse_host_arg(hi, extra_args, buflen);"
repurposed_variable,date.c,60,+,+,time += minutes * 60,2,	time += minutes * 60;
repurposed_variable,date.c,310,+,+,tz = local_tzoffset(time),3,		tz = local_tzoffset(time);
repurposed_variable,date.c,330,+,+,tz = 0,3,		tz = 0;
repurposed_variable,date.c,354,+,+,tz = abs(tz),4,			tz = abs(tz);
repurposed_variable,date.c,433,-,+,,21,"	for (i = 0; *date; date++, str++, i++) {"
repurposed_variable,date.c,607,+,+,now = time(NULL),4,			now = time(NULL);
repurposed_variable,date.c,838,+,+,offset = -offset,3,		offset = -offset;
repurposed_variable,date.c,859,-,+,,2,	date = end + 2;
repurposed_variable,date.c,881,-,+,,3,		timestamp = &dummy_timestamp;
repurposed_variable,date.c,883,-,+,,3,		offset = &dummy_offset;
repurposed_variable,date.c,919,-,+,,3,		date += match;
repurposed_variable,date.c,1017,-,+,,4,			format = p;
repurposed_variable,date.c,1019,-,+,,4,"			format = ""default"";"
repurposed_variable,date.c,1024,-,+,,3,"		format = ""default-local"";"
repurposed_variable,date.c,1359,-,+,,3,		date++;
repurposed_variable,date.c,1362,-,+,,4,"			date = approxidate_digit(date-1, &tm, &number, time_sec);"
repurposed_variable,date.c,1367,-,+,,4,"			date = approxidate_alpha(date-1, &tm, &now, &number, &touched);"
repurposed_variable,date.c,1382,-,+,,3,		error_ret = &dummy;
repurposed_variable,debug.c,70,+,+,type &= 0xf,2,	type &= 0xf; /* see refs.h REF_* */
repurposed_variable,debug.c,71,+,+,flags &= REF_HAVE_NEW | REF_HAVE_OLD | REF_NO_DEREF | REF_FORCE_CREATE_REFLOG,2,"	flags &= REF_HAVE_NEW | REF_HAVE_OLD | REF_NO_DEREF |
		REF_FORCE_CREATE_REFLOG;"
repurposed_variable,debug.c,77,+,-,type &= 0xf,,
repurposed_variable,debug.c,78,+,-,flags &= REF_HAVE_NEW | REF_HAVE_OLD | REF_NO_DEREF | REF_FORCE_CREATE_REFLOG,,
repurposed_variable,default.c,71,-,+,,10,	while ((commit = prio_queue_get(&queue))) {
repurposed_variable,delta-islands.c,20,-,+,,,"KHASH_INIT(str, const char *, void *, 1, kh_str_hash_func, kh_str_hash_equal)"
repurposed_variable,describe.c,27,-,+,,,"define_commit_slab(commit_names, struct commit_name *);"
repurposed_variable,describe.c,601,+,+,"argc = parse_options(argc, argv, prefix, options, describe_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, describe_usage, 0);"
repurposed_variable,describe.c,702,+,-,argc--,,
repurposed_variable,describe.c,703,-,+,,14,"			describe(*argv++, argc == 0);"
repurposed_variable,diagnose.c,35,+,+,"argc = parse_options(argc, argv, prefix, diagnose_options, diagnose_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, diagnose_options,
			     diagnose_usage, 0);"
repurposed_variable,diff-files.c,43,-,+,,2,"	prefix = precompose_argv_prefix(argc, argv, prefix);"
repurposed_variable,diff-files.c,45,+,+,"argc = setup_revisions(argc, argv, &rev, NULL)",2,"	argc = setup_revisions(argc, argv, &rev, NULL);"
repurposed_variable,diff-files.c,57,+,+,argc--,3,		argv++; argc--;
repurposed_variable,diff-index.c,30,-,+,,2,"	prefix = precompose_argv_prefix(argc, argv, prefix);"
repurposed_variable,diff-index.c,38,+,+,"argc = setup_revisions(argc, argv, &rev, NULL)",2,"	argc = setup_revisions(argc, argv, &rev, NULL);"
repurposed_variable,diff-lib.c,458,-,+,,3,		idx = NULL;
repurposed_variable,diff-no-index.c,120,-,+,,3,"		name = ""/dev/null"";"
repurposed_variable,diff-no-index.c,148,-,+,,4,			name2 = NULL;
repurposed_variable,diff-no-index.c,154,-,+,,4,			name1 = NULL;
repurposed_variable,diff-no-index.c,316,+,+,"argc = parse_options(argc, argv, revs->prefix, options, diff_no_index_usage, 0)",2,"	argc = parse_options(argc, argv, revs->prefix, options,
			     diff_no_index_usage, 0);"
repurposed_variable,diff-tree.c,30,-,+,,18,"	while (isspace(*p++) && !parse_oid_hex(p, &oid, &p)) {"
repurposed_variable,diff-tree.c,50,-,+,,16,"	if (!isspace(*p++) || parse_oid_hex(p, &oid, &p) || *p)"
repurposed_variable,diff-tree.c,137,-,+,,2,"	prefix = precompose_argv_prefix(argc, argv, prefix);"
repurposed_variable,diff-tree.c,138,+,+,"argc = setup_revisions(argc, argv, opt, &s_r_opt)",2,"	argc = setup_revisions(argc, argv, opt, &s_r_opt);"
repurposed_variable,diff-tree.c,148,+,-,--argc,,
repurposed_variable,diff-tree.c,149,-,+,,22,		const char *arg = *++argv;
repurposed_variable,diff.c,148,+,+,argc--,3,		argv++; argc--;
repurposed_variable,diff.c,185,+,+,argc--,3,		argv++; argc--;
repurposed_variable,diff.c,265,-,+,,4,			arg++;
repurposed_variable,diff.c,268,+,+,argc--,3,		argv++; argc--;
repurposed_variable,diff.c,447,-,+,,2,	prefix = setup_git_directory_gently(&nongit);
repurposed_variable,diff.c,500,+,+,"argc = setup_revisions(argc, argv, &rev, NULL)",2,"	argc = setup_revisions(argc, argv, &rev, NULL);"
repurposed_variable,diff.c,602,+,+,size--,13,	while (0 < size--) {
repurposed_variable,diff.c,603,-,+,,9,		ch = *data++;
repurposed_variable,diff.c,707,+,+,len--,3,		len--;
repurposed_variable,diff.c,711,+,+,len--,3,		len--;
repurposed_variable,diff.c,1098,-,+,,16,	for (; match; match = match->next_match) {
repurposed_variable,diff.c,1698,+,+,len--,4,			len--;
repurposed_variable,diff.c,1774,+,+,size -= len,3,		size -= len;
repurposed_variable,diff.c,1775,-,+,,3,		data += len;
repurposed_variable,diff.c,1805,-,+,,2,	name_a += (*name_a == '/');
repurposed_variable,diff.c,1806,-,+,,2,	name_b += (*name_b == '/');
repurposed_variable,diff.c,1873,-,+,,2,	line++;
repurposed_variable,diff.c,1874,+,+,len--,2,	len--;
repurposed_variable,diff.c,1937,+,+,count -= p + 1 - buf,3,		count -= p + 1 - buf;
repurposed_variable,diff.c,1938,-,+,,3,		buf = p + 1;
repurposed_variable,diff.c,2369,+,+,len = 1,3,		len = 1;
repurposed_variable,diff.c,2375,+,+,"len = sane_truncate_line(line, len)",3,"		len = sane_truncate_line(line, len);"
repurposed_variable,diff.c,3572,-,+,,2,	name_a = DIFF_FILE_VALID(one) ? name_a : name_b;
repurposed_variable,diff.c,3573,-,+,,2,	name_b = DIFF_FILE_VALID(two) ? name_b : name_a;
repurposed_variable,diff.c,3597,+,+,must_show_header = 1,3,		must_show_header = 1;
repurposed_variable,diff.c,3604,+,+,must_show_header = 1,3,		must_show_header = 1;
repurposed_variable,diff.c,3611,+,+,must_show_header = 1,4,			must_show_header = 1;
repurposed_variable,diff.c,4284,-,+,,3,		blob = buf.buf;
repurposed_variable,diff.c,4285,+,+,size = buf.len,3,		size = buf.len;
repurposed_variable,diff.c,4425,+,+,abbrev = FALLBACK_DEFAULT_ABBREV,4,			abbrev = FALLBACK_DEFAULT_ABBREV;
repurposed_variable,diff.c,4532,-,+,,3,		pgm = drv->external;
repurposed_variable,diff.c,5135,-,+,,3,"		arg = """";"
repurposed_variable,diff.c,5142,-,+,,3,		arg++;
repurposed_variable,diff.c,5273,-,+,,3,"		arg = ""cumulative"";"
repurposed_variable,diff.c,5287,-,+,,3,"		arg = """";"
repurposed_variable,diff.c,5307,-,+,,3,"		arg = """";"
repurposed_variable,diff.c,5338,-,+,,3,"		arg = ""all"";"
repurposed_variable,diff.c,5474,-,+,,3,"		arg = ""log"";"
repurposed_variable,diff.c,5854,-,+,,3,"		prefix = """";"
repurposed_variable,diff.c,5856,+,+,"ac = parse_options(ac, av, prefix, parseopts, NULL, PARSE_OPT_KEEP_DASHDASH | PARSE_OPT_KEEP_UNKNOWN_OPT | PARSE_OPT_NO_INTERNAL_HELP | PARSE_OPT_ONE_SHOT | PARSE_OPT_STOP_AT_NON_OPTION)",2,"	ac = parse_options(ac, av, prefix, parseopts, NULL,
			   PARSE_OPT_KEEP_DASHDASH |
			   PARSE_OPT_KEEP_UNKNOWN_OPT |
			   PARSE_OPT_NO_INTERNAL_HELP |
			   PARSE_OPT_ONE_SHOT |
			   PARSE_OPT_STOP_AT_NON_OPTION);"
repurposed_variable,diff.c,7107,+,+,addremove = (addremove == '+' ? '-' : addremove == '-' ? '+' : addremove),3,"		addremove = (addremove == '+' ? '-' :
			     addremove == '-' ? '+' : addremove);"
repurposed_variable,diffcore-break.c,171,+,+,break_score = (break_score & 0xFFFF),2,	break_score = (break_score & 0xFFFF);
repurposed_variable,diffcore-break.c,174,+,-,break_score = DEFAULT_BREAK_SCORE,,
repurposed_variable,difftool.c,74,-,+,,20,"	if (parse_oid_hex(++p, oid1, (const char **)&p))"
repurposed_variable,difftool.c,78,-,+,,20,"	if (parse_oid_hex(++p, oid2, (const char **)&p))"
repurposed_variable,difftool.c,82,-,+,,13,	*status = *++p;
repurposed_variable,difftool.c,729,+,+,"argc = parse_options(argc, argv, prefix, builtin_difftool_options, builtin_difftool_usage, PARSE_OPT_KEEP_UNKNOWN_OPT | PARSE_OPT_KEEP_DASHDASH)",2,"	argc = parse_options(argc, argv, prefix, builtin_difftool_options,
			     builtin_difftool_usage, PARSE_OPT_KEEP_UNKNOWN_OPT |
			     PARSE_OPT_KEEP_DASHDASH);"
repurposed_variable,dir.c,83,-,+,,8,		if (*s++ == '/')
repurposed_variable,dir.c,127,-,+,,3,		pattern += prefix;
repurposed_variable,dir.c,128,-,+,,3,		string += prefix;
repurposed_variable,dir.c,131,-,+,,28,		int pattern_len = strlen(++pattern);
repurposed_variable,dir.c,167,+,+,flags |= WM_CASEFOLD,3,		flags |= WM_CASEFOLD;
repurposed_variable,dir.c,265,+,+,depth++,3,		depth++;
repurposed_variable,dir.c,500,-,+,,2,	name += prefix;
repurposed_variable,dir.c,501,+,+,namelen -= prefix,2,	namelen -= prefix;
repurposed_variable,dir.c,632,-,+,,22,		unsigned char c = *match++;
repurposed_variable,dir.c,1004,+,+,len--,3,		len--;
repurposed_variable,dir.c,1168,+,+,size -= buf - pl->filebuf,3,		size -= buf - pl->filebuf;
repurposed_variable,dir.c,1286,-,+,,3,		pattern++;
repurposed_variable,dir.c,1287,+,+,patternlen--,3,		patternlen--;
repurposed_variable,dir.c,1288,+,+,prefix--,3,		prefix--;
repurposed_variable,dir.c,1313,-,+,,3,		pattern += prefix;
repurposed_variable,dir.c,1314,+,+,patternlen -= prefix,3,		patternlen -= prefix;
repurposed_variable,dir.c,2075,-,+,,2,"	untracked = lookup_untracked(dir->untracked, untracked,
				     dirname + baselen, len - baselen);"
repurposed_variable,dir.c,2290,+,+,"dtype = get_index_dtype(istate, path, len)",2,"	dtype = get_index_dtype(istate, path, len);"
repurposed_variable,dir.c,2756,+,+,len--,3,		len--;
repurposed_variable,dir.c,3136,-,+,,3,		dir++;
repurposed_variable,dir.c,3137,-,+,,3,		subdir++;
repurposed_variable,dir.c,3328,+,+,flag &= ~REMOVE_DIR_KEEP_TOPLEVEL,2,	flag &= ~REMOVE_DIR_KEEP_TOPLEVEL;
repurposed_variable,dir.c,3329,+,-,flag &= ~REMOVE_DIR_KEEP_TOPLEVEL,,
repurposed_variable,dump.c,67,+,+,argc--,19,"	for (; argc > 1; argv++, argc--)"
repurposed_variable,editor.c,143,-,+,,3,"		path = path2 = xstrdup(git_path(""%s"", path));"
repurposed_variable,emmintrin.h,1889,+,-,"__a = __builtin_shufflevector((__v2df)__a, (__v2df)__a, 0, 0)",,
repurposed_variable,emmintrin.h,1948,+,-,"__a = __builtin_shufflevector((__v2df)__a, (__v2df)__a, 1, 0)",,
repurposed_variable,entry.c,86,+,+,mode = (mode & 0100) ? 0777 : 0666,2,	mode = (mode & 0100) ? 0777 : 0666;
repurposed_variable,entry.c,492,-,+,,4,			ca = &ca_buf;
repurposed_variable,entry.c,574,-,+,,3,		ca = &ca_buf;
repurposed_variable,environment.c,269,-,+,,3,		new_work_tree = realpath.buf;
repurposed_variable,environment.c,369,-,+,,3,		path = realpath.buf;
repurposed_variable,ewah_bitmap.c,70,+,+,number -= can_add,2,	number -= can_add;
repurposed_variable,ewah_bitmap.c,77,+,+,number -= RLW_LARGEST_RUNNING_COUNT,3,		number -= RLW_LARGEST_RUNNING_COUNT;
repurposed_variable,ewah_bitmap.c,151,-,+,,3,		buffer += can_add;
repurposed_variable,ewah_bitmap.c,152,+,+,number -= can_add,3,		number -= can_add;
repurposed_variable,ewah_io.c,99,+,+,len -= sizeof (uint32_t),2,	len -= sizeof(uint32_t);
repurposed_variable,ewah_io.c,105,+,+,len -= sizeof (uint32_t),2,	len -= sizeof(uint32_t);
repurposed_variable,ewah_io.c,122,+,+,len -= data_len,2,	len -= data_len;
repurposed_variable,ewah_io.c,131,+,+,len -= sizeof (uint32_t),2,	len -= sizeof(uint32_t);
repurposed_variable,ewah_rlw.c,61,+,+,x -= it->rlw.running_len,3,		x -= it->rlw.running_len;
repurposed_variable,ewah_rlw.c,68,+,+,x -= discard,3,		x -= discard;
repurposed_variable,ewok.h,34,+,+,x = (x & 0x5555555555555555ULL) + ((x >> 1) & 0x5555555555555555ULL),2,	x = (x & 0x5555555555555555ULL) + ((x >>  1) & 0x5555555555555555ULL);
repurposed_variable,ewok.h,35,+,-,x = (x & 0x3333333333333333ULL) + ((x >> 2) & 0x3333333333333333ULL),,
repurposed_variable,ewok.h,36,+,-,x = (x & 0x0F0F0F0F0F0F0F0FULL) + ((x >> 4) & 0x0F0F0F0F0F0F0F0FULL),,
repurposed_variable,ewok.h,47,+,-,x >>= 32,,
repurposed_variable,ewok.h,48,+,-,x >>= 16,,
repurposed_variable,ewok.h,49,+,-,x >>= 8,,
repurposed_variable,ewok.h,50,+,-,x >>= 4,,
repurposed_variable,ewok.h,51,+,-,x >>= 2,,
repurposed_variable,ewok.h,52,+,-,x >>= 1,,
repurposed_variable,fast-export.c,216,-,+,,3,		path = end_of_component;
repurposed_variable,fast-export.c,218,-,+,,23,"			strbuf_addch(out, *path++);"
repurposed_variable,fast-export.c,261,-,+,,3,		p = p->parents->item;
repurposed_variable,fast-export.c,813,-,+,,3,		name = anonymize_refname(name);
repurposed_variable,fast-export.c,1240,+,+,"argc = parse_options(argc, argv, prefix, options, fast_export_usage, PARSE_OPT_KEEP_ARGV0 | PARSE_OPT_KEEP_UNKNOWN_OPT)",2,"	argc = parse_options(argc, argv, prefix, options, fast_export_usage,
			PARSE_OPT_KEEP_ARGV0 | PARSE_OPT_KEEP_UNKNOWN_OPT);"
repurposed_variable,fast-export.c,1242,+,-,"argc = setup_revisions(argc, argv, &revs, NULL)",,
repurposed_variable,fast-import.c,540,+,+,len--,9,	while (len-- > 0)
repurposed_variable,fast-import.c,541,-,+,,17,		r = r * 31 + *s++;
repurposed_variable,fast-import.c,557,+,+,idnum -= i << s->shift,3,		idnum -= i << s->shift;
repurposed_variable,fast-import.c,576,+,+,idnum -= i << s->shift,4,			idnum -= i << s->shift;
repurposed_variable,fast-import.c,577,-,+,,4,			s = s->data.sets[i];
repurposed_variable,fast-import.c,642,+,+,cnt = cnt & 7 ? (cnt / 8) + 1 : cnt / 8,2,	cnt = cnt & 7 ? (cnt / 8) + 1 : cnt / 8;
repurposed_variable,fast-import.c,662,+,+,cnt = cnt & 7 ? ((cnt / 8) + 1) * 8 : cnt,3,		cnt = cnt & 7 ? ((cnt / 8) + 1) * 8 : cnt;
repurposed_variable,fast-import.c,1133,+,+,len -= n,4,			len -= n;
repurposed_variable,fast-import.c,1530,-,+,,5,				backup_leaf = NULL;
repurposed_variable,fast-import.c,1931,-,+,,2,	src = endp + 1;
repurposed_variable,fast-import.c,1957,-,+,,3,		--buf;
repurposed_variable,fast-import.c,2073,+,+,num_notes >>= 8,10,	while ((num_notes >>= 8))
repurposed_variable,fast-import.c,2088,+,+,fanout--,3,		fanout--;
repurposed_variable,fast-import.c,2227,-,+,,2,	p++;
repurposed_variable,fast-import.c,2325,-,+,,2,"	p = parse_mode(p, &mode);"
repurposed_variable,fast-import.c,2492,-,+,,8,		if (*p++ != ' ')
repurposed_variable,fast-import.c,3042,-,+,,3,		oe = insert_object(oid);
repurposed_variable,fetch-pack.c,27,-,+,,4,			name = p + 1;
repurposed_variable,fetch-pack.c,147,-,+,,4,			oid = &tag->tagged->oid;
repurposed_variable,fetch-pack.c,275,+,+,count <<= 1,4,			count <<= 1;
repurposed_variable,fetch-pack.c,277,+,+,count = count * 11 / 10,4,			count = count * 11 / 10;
repurposed_variable,fetch-pack.c,280,+,+,count <<= 1,4,			count <<= 1;
repurposed_variable,fetch-pack.c,282,+,+,count += PIPESAFE_FLUSH,4,			count += PIPESAFE_FLUSH;
repurposed_variable,fetch-pack.c,353,-,+,,17,	for ( ; refs ; refs = refs->next) {
repurposed_variable,fetch-pack.c,630,-,+,,15,	for (; refs; refs = refs->next)
repurposed_variable,fetch-pack.c,1078,-,+,,,"DEFINE_LIST_SORT(static, sort_ref_list, struct ref, next);"
repurposed_variable,fetch-pack.c,1260,-,+,,18,	for ( ; wants ; wants = wants->next) {
repurposed_variable,fetch-pack.c,2063,+,+,"nr_sought = remove_duplicates_in_refs(sought, nr_sought)",3,"		nr_sought = remove_duplicates_in_refs(sought, nr_sought);"
repurposed_variable,fetch.c,665,-,+,,3,"		transaction = our_transaction = ref_store_transaction_begin(get_main_ref_store(the_repository),
									    &err);"
repurposed_variable,fetch.c,871,-,+,,3,		remote = prettify_refname(remote);
repurposed_variable,fetch.c,872,-,+,,3,		local = prettify_refname(local);
repurposed_variable,fetch.c,1428,-,+,,18,	for (; ref_map; ref_map = ref_map->next)
repurposed_variable,fetch.c,1556,-,+,,3,		transport = gsecondary;
repurposed_variable,fetch.c,1835,-,+,,4,			value += wordlen + (value[wordlen] != '\0');
repurposed_variable,fetch.c,2265,+,+,"argc = parse_options(argc, argv, prefix, builtin_fetch_options, builtin_fetch_usage, 0)",2,"	argc = parse_options(argc, argv, prefix,
			     builtin_fetch_options, builtin_fetch_usage, 0);"
repurposed_variable,fetch.c,2393,+,-,argc--,,
repurposed_variable,fetch.c,2394,-,+,,4,			argv++;
repurposed_variable,files-backend.c,556,-,+,,4,			buf++;
repurposed_variable,files-backend.c,1175,+,+,flags &= ~REMOVE_EMPTY_PARENTS_REF,4,			flags &= ~REMOVE_EMPTY_PARENTS_REF;
repurposed_variable,files-backend.c,1180,+,+,flags &= ~REMOVE_EMPTY_PARENTS_REFLOG,4,			flags &= ~REMOVE_EMPTY_PARENTS_REFLOG;
repurposed_variable,files-backend.c,1183,+,-,flags &= ~REMOVE_EMPTY_PARENTS_REF,,
repurposed_variable,files-backend.c,1188,+,-,flags &= ~REMOVE_EMPTY_PARENTS_REFLOG,,
repurposed_variable,files-backend.c,1986,-,+,,25,	while (bob < scan && *(--scan) != '\n')
repurposed_variable,files-backend.c,3107,-,+,,3,		ooid = &cb->last_kept_oid;
